record_id,question_id,dataset_name,article_title,paragraph_index,retrieval_context,user_query,ground_truth_answer,is_unanswerable,source_url
RAGA-17666,5a148907a54d420018529236,SQuAD_v2_train_official,Identity_(social_science),15,"A person may display either relative weakness or relative strength in terms of both exploration and commitments. When assigned categories, four possible permutations result: identity diffusion, identity foreclosure, identity moratorium, and identity achievement. Diffusion is when a person lacks both exploration in life and interest in committing even to those unchosen roles that he or she occupies. Foreclosure is when a person has not chosen extensively in the past, but seems willing to commit to some relevant values, goals, or roles in the future. Moratorium is when a person displays a kind of flightiness, ready to make choices but unable to commit to them. Finally, achievement is when a person makes identity choices and commits to them.",What is the permutation when a person embraces exploration and commitment?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17667,5a148907a54d420018529237,SQuAD_v2_train_official,Identity_(social_science),15,"A person may display either relative weakness or relative strength in terms of both exploration and commitments. When assigned categories, four possible permutations result: identity diffusion, identity foreclosure, identity moratorium, and identity achievement. Diffusion is when a person lacks both exploration in life and interest in committing even to those unchosen roles that he or she occupies. Foreclosure is when a person has not chosen extensively in the past, but seems willing to commit to some relevant values, goals, or roles in the future. Moratorium is when a person displays a kind of flightiness, ready to make choices but unable to commit to them. Finally, achievement is when a person makes identity choices and commits to them.",What is a permutation when a person is not ready to make a commitment?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17668,5a148907a54d420018529238,SQuAD_v2_train_official,Identity_(social_science),15,"A person may display either relative weakness or relative strength in terms of both exploration and commitments. When assigned categories, four possible permutations result: identity diffusion, identity foreclosure, identity moratorium, and identity achievement. Diffusion is when a person lacks both exploration in life and interest in committing even to those unchosen roles that he or she occupies. Foreclosure is when a person has not chosen extensively in the past, but seems willing to commit to some relevant values, goals, or roles in the future. Moratorium is when a person displays a kind of flightiness, ready to make choices but unable to commit to them. Finally, achievement is when a person makes identity choices and commits to them.",What is a permutation when a person cannot make an identity choice wants to commit to them?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17669,5a149fa3a54d4200185292bb,SQuAD_v2_train_official,Identity_(social_science),16,"These different explorations of 'identity' demonstrate how difficult a concept it is to pin down. Since identity is a virtual thing, it is impossible to define it empirically. Discussions of identity use the term with different meanings, from fundamental and abiding sameness, to fluidity, contingency, negotiated and so on. Brubaker and Cooper note a tendency in many scholars to confuse identity as a category of practice and as a category of analysis (Brubaker & Cooper 2000, p. 5). Indeed, many scholars demonstrate a tendency to follow their own preconceptions of identity, following more or less the frameworks listed above, rather than taking into account the mechanisms by which the concept is crystallised as reality. In this environment, some analysts, such as Brubaker and Cooper, have suggested doing away with the concept completely (Brubaker & Cooper 2000, p. 1). Others, by contrast, have sought to introduce alternative concepts in an attempt to capture the dynamic and fluid qualities of human social self-expression. Hall (1992, 1996), for example, suggests treating identity as a process, to take into account the reality of diverse and ever-changing social experience. Some scholars have introduced the idea of identification, whereby identity is perceived as made up of different components that are 'identified' and interpreted by individuals. The construction of an individual sense of self is achieved by personal choices regarding who and what to associate with. Such approaches are liberating in their recognition of the role of the individual in social interaction and the construction of identity.",What is it possible to do with identity?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17670,5a149fa3a54d4200185292bc,SQuAD_v2_train_official,Identity_(social_science),16,"These different explorations of 'identity' demonstrate how difficult a concept it is to pin down. Since identity is a virtual thing, it is impossible to define it empirically. Discussions of identity use the term with different meanings, from fundamental and abiding sameness, to fluidity, contingency, negotiated and so on. Brubaker and Cooper note a tendency in many scholars to confuse identity as a category of practice and as a category of analysis (Brubaker & Cooper 2000, p. 5). Indeed, many scholars demonstrate a tendency to follow their own preconceptions of identity, following more or less the frameworks listed above, rather than taking into account the mechanisms by which the concept is crystallised as reality. In this environment, some analysts, such as Brubaker and Cooper, have suggested doing away with the concept completely (Brubaker & Cooper 2000, p. 1). Others, by contrast, have sought to introduce alternative concepts in an attempt to capture the dynamic and fluid qualities of human social self-expression. Hall (1992, 1996), for example, suggests treating identity as a process, to take into account the reality of diverse and ever-changing social experience. Some scholars have introduced the idea of identification, whereby identity is perceived as made up of different components that are 'identified' and interpreted by individuals. The construction of an individual sense of self is achieved by personal choices regarding who and what to associate with. Such approaches are liberating in their recognition of the role of the individual in social interaction and the construction of identity.",What discussion has an abiding sameness,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17671,5a149fa3a54d4200185292bd,SQuAD_v2_train_official,Identity_(social_science),16,"These different explorations of 'identity' demonstrate how difficult a concept it is to pin down. Since identity is a virtual thing, it is impossible to define it empirically. Discussions of identity use the term with different meanings, from fundamental and abiding sameness, to fluidity, contingency, negotiated and so on. Brubaker and Cooper note a tendency in many scholars to confuse identity as a category of practice and as a category of analysis (Brubaker & Cooper 2000, p. 5). Indeed, many scholars demonstrate a tendency to follow their own preconceptions of identity, following more or less the frameworks listed above, rather than taking into account the mechanisms by which the concept is crystallised as reality. In this environment, some analysts, such as Brubaker and Cooper, have suggested doing away with the concept completely (Brubaker & Cooper 2000, p. 1). Others, by contrast, have sought to introduce alternative concepts in an attempt to capture the dynamic and fluid qualities of human social self-expression. Hall (1992, 1996), for example, suggests treating identity as a process, to take into account the reality of diverse and ever-changing social experience. Some scholars have introduced the idea of identification, whereby identity is perceived as made up of different components that are 'identified' and interpreted by individuals. The construction of an individual sense of self is achieved by personal choices regarding who and what to associate with. Such approaches are liberating in their recognition of the role of the individual in social interaction and the construction of identity.",How does Cooper suggest treating identity?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17672,5a149fa3a54d4200185292be,SQuAD_v2_train_official,Identity_(social_science),16,"These different explorations of 'identity' demonstrate how difficult a concept it is to pin down. Since identity is a virtual thing, it is impossible to define it empirically. Discussions of identity use the term with different meanings, from fundamental and abiding sameness, to fluidity, contingency, negotiated and so on. Brubaker and Cooper note a tendency in many scholars to confuse identity as a category of practice and as a category of analysis (Brubaker & Cooper 2000, p. 5). Indeed, many scholars demonstrate a tendency to follow their own preconceptions of identity, following more or less the frameworks listed above, rather than taking into account the mechanisms by which the concept is crystallised as reality. In this environment, some analysts, such as Brubaker and Cooper, have suggested doing away with the concept completely (Brubaker & Cooper 2000, p. 1). Others, by contrast, have sought to introduce alternative concepts in an attempt to capture the dynamic and fluid qualities of human social self-expression. Hall (1992, 1996), for example, suggests treating identity as a process, to take into account the reality of diverse and ever-changing social experience. Some scholars have introduced the idea of identification, whereby identity is perceived as made up of different components that are 'identified' and interpreted by individuals. The construction of an individual sense of self is achieved by personal choices regarding who and what to associate with. Such approaches are liberating in their recognition of the role of the individual in social interaction and the construction of identity.",What do some scholars say is made up of different components that are identified in interpreted by groups?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17673,5a149fa3a54d4200185292bf,SQuAD_v2_train_official,Identity_(social_science),16,"These different explorations of 'identity' demonstrate how difficult a concept it is to pin down. Since identity is a virtual thing, it is impossible to define it empirically. Discussions of identity use the term with different meanings, from fundamental and abiding sameness, to fluidity, contingency, negotiated and so on. Brubaker and Cooper note a tendency in many scholars to confuse identity as a category of practice and as a category of analysis (Brubaker & Cooper 2000, p. 5). Indeed, many scholars demonstrate a tendency to follow their own preconceptions of identity, following more or less the frameworks listed above, rather than taking into account the mechanisms by which the concept is crystallised as reality. In this environment, some analysts, such as Brubaker and Cooper, have suggested doing away with the concept completely (Brubaker & Cooper 2000, p. 1). Others, by contrast, have sought to introduce alternative concepts in an attempt to capture the dynamic and fluid qualities of human social self-expression. Hall (1992, 1996), for example, suggests treating identity as a process, to take into account the reality of diverse and ever-changing social experience. Some scholars have introduced the idea of identification, whereby identity is perceived as made up of different components that are 'identified' and interpreted by individuals. The construction of an individual sense of self is achieved by personal choices regarding who and what to associate with. Such approaches are liberating in their recognition of the role of the individual in social interaction and the construction of identity.",The direction of what is achieved by group choice regarding who and what to associate with?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17674,5a14558cc8eab200188dca27,SQuAD_v2_train_official,Identity_(social_science),17,"Gender identity forms an important part of identity in psychology, as it dictates to a significant degree how one views oneself both as a person and in relation to other people, ideas and nature. Other aspects of identity, such as racial, religious, ethnic, occupational… etc. may also be more or less significant – or significant in some situations but not in others (Weinreich & Saunderson 2003 pp26–34). In cognitive psychology, the term ""identity"" refers to the capacity for self-reflection and the awareness of self.(Leary & Tangney 2003, p. 3)",What type of identity is less important in psychology?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17675,5a14558cc8eab200188dca28,SQuAD_v2_train_official,Identity_(social_science),17,"Gender identity forms an important part of identity in psychology, as it dictates to a significant degree how one views oneself both as a person and in relation to other people, ideas and nature. Other aspects of identity, such as racial, religious, ethnic, occupational… etc. may also be more or less significant – or significant in some situations but not in others (Weinreich & Saunderson 2003 pp26–34). In cognitive psychology, the term ""identity"" refers to the capacity for self-reflection and the awareness of self.(Leary & Tangney 2003, p. 3)",What what does not dictate to a significant degree how one views oneself?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17676,5a14558cc8eab200188dca29,SQuAD_v2_train_official,Identity_(social_science),17,"Gender identity forms an important part of identity in psychology, as it dictates to a significant degree how one views oneself both as a person and in relation to other people, ideas and nature. Other aspects of identity, such as racial, religious, ethnic, occupational… etc. may also be more or less significant – or significant in some situations but not in others (Weinreich & Saunderson 2003 pp26–34). In cognitive psychology, the term ""identity"" refers to the capacity for self-reflection and the awareness of self.(Leary & Tangney 2003, p. 3)",What other aspects of identity are more important than gender?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17677,5a14558cc8eab200188dca2a,SQuAD_v2_train_official,Identity_(social_science),17,"Gender identity forms an important part of identity in psychology, as it dictates to a significant degree how one views oneself both as a person and in relation to other people, ideas and nature. Other aspects of identity, such as racial, religious, ethnic, occupational… etc. may also be more or less significant – or significant in some situations but not in others (Weinreich & Saunderson 2003 pp26–34). In cognitive psychology, the term ""identity"" refers to the capacity for self-reflection and the awareness of self.(Leary & Tangney 2003, p. 3)",What refers to capacity for self reflection and awareness of others?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17678,5a148cf3a54d420018529245,SQuAD_v2_train_official,Identity_(social_science),19,"Laing's definition of identity closely follows Erikson's, in emphasising the past, present and future components of the experienced self. He also develops the concept of the ""metaperspective of self"", i.e. the self's perception of the other's view of self, which has been found to be extremely important in clinical contexts such as anorexia nervosa. (Saunderson and O'Kane, 2005). Harré also conceptualises components of self/identity – the ""person"" (the unique being I am to myself and others) along with aspects of self (including a totality of attributes including beliefs about one's characteristics including life history), and the personal characteristics displayed to others.",Whose definition of identity closely follows Liang's,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17679,5a148cf3a54d420018529246,SQuAD_v2_train_official,Identity_(social_science),19,"Laing's definition of identity closely follows Erikson's, in emphasising the past, present and future components of the experienced self. He also develops the concept of the ""metaperspective of self"", i.e. the self's perception of the other's view of self, which has been found to be extremely important in clinical contexts such as anorexia nervosa. (Saunderson and O'Kane, 2005). Harré also conceptualises components of self/identity – the ""person"" (the unique being I am to myself and others) along with aspects of self (including a totality of attributes including beliefs about one's characteristics including life history), and the personal characteristics displayed to others.",What concept is one person's perception of their own perception and example?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17680,5a148cf3a54d420018529247,SQuAD_v2_train_official,Identity_(social_science),19,"Laing's definition of identity closely follows Erikson's, in emphasising the past, present and future components of the experienced self. He also develops the concept of the ""metaperspective of self"", i.e. the self's perception of the other's view of self, which has been found to be extremely important in clinical contexts such as anorexia nervosa. (Saunderson and O'Kane, 2005). Harré also conceptualises components of self/identity – the ""person"" (the unique being I am to myself and others) along with aspects of self (including a totality of attributes including beliefs about one's characteristics including life history), and the personal characteristics displayed to others.",What term includes characteristics displayed towards others?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17681,5a148cf3a54d420018529248,SQuAD_v2_train_official,Identity_(social_science),19,"Laing's definition of identity closely follows Erikson's, in emphasising the past, present and future components of the experienced self. He also develops the concept of the ""metaperspective of self"", i.e. the self's perception of the other's view of self, which has been found to be extremely important in clinical contexts such as anorexia nervosa. (Saunderson and O'Kane, 2005). Harré also conceptualises components of self/identity – the ""person"" (the unique being I am to myself and others) along with aspects of self (including a totality of attributes including beliefs about one's characteristics including life history), and the personal characteristics displayed to others.",What components of the experience itself did Erickson emphasize?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17682,5a148cf3a54d420018529249,SQuAD_v2_train_official,Identity_(social_science),19,"Laing's definition of identity closely follows Erikson's, in emphasising the past, present and future components of the experienced self. He also develops the concept of the ""metaperspective of self"", i.e. the self's perception of the other's view of self, which has been found to be extremely important in clinical contexts such as anorexia nervosa. (Saunderson and O'Kane, 2005). Harré also conceptualises components of self/identity – the ""person"" (the unique being I am to myself and others) along with aspects of self (including a totality of attributes including beliefs about one's characteristics including life history), and the personal characteristics displayed to others.",What is help others view you an important part of?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17683,5a149516a54d420018529275,SQuAD_v2_train_official,Identity_(social_science),20,"Kenneth Gergen formulated additional classifications, which include the strategic manipulator, the pastiche personality, and the relational self. The strategic manipulator is a person who begins to regard all senses of identity merely as role-playing exercises, and who gradually becomes alienated from his or her social ""self"". The pastiche personality abandons all aspirations toward a true or ""essential"" identity, instead viewing social interactions as opportunities to play out, and hence become, the roles they play. Finally, the relational self is a perspective by which persons abandon all sense of exclusive self, and view all sense of identity in terms of social engagement with others. For Gergen, these strategies follow one another in phases, and they are linked to the increase in popularity of postmodern culture and the rise of telecommunications technology.",Who formulated all new classifications?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17684,5a149516a54d420018529276,SQuAD_v2_train_official,Identity_(social_science),20,"Kenneth Gergen formulated additional classifications, which include the strategic manipulator, the pastiche personality, and the relational self. The strategic manipulator is a person who begins to regard all senses of identity merely as role-playing exercises, and who gradually becomes alienated from his or her social ""self"". The pastiche personality abandons all aspirations toward a true or ""essential"" identity, instead viewing social interactions as opportunities to play out, and hence become, the roles they play. Finally, the relational self is a perspective by which persons abandon all sense of exclusive self, and view all sense of identity in terms of social engagement with others. For Gergen, these strategies follow one another in phases, and they are linked to the increase in popularity of postmodern culture and the rise of telecommunications technology.",What classifications did Kenneth Gregen eliminate?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17685,5a149516a54d420018529277,SQuAD_v2_train_official,Identity_(social_science),20,"Kenneth Gergen formulated additional classifications, which include the strategic manipulator, the pastiche personality, and the relational self. The strategic manipulator is a person who begins to regard all senses of identity merely as role-playing exercises, and who gradually becomes alienated from his or her social ""self"". The pastiche personality abandons all aspirations toward a true or ""essential"" identity, instead viewing social interactions as opportunities to play out, and hence become, the roles they play. Finally, the relational self is a perspective by which persons abandon all sense of exclusive self, and view all sense of identity in terms of social engagement with others. For Gergen, these strategies follow one another in phases, and they are linked to the increase in popularity of postmodern culture and the rise of telecommunications technology.",What type of person sees all of life is a role-playing exercise?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17686,5a149516a54d420018529278,SQuAD_v2_train_official,Identity_(social_science),20,"Kenneth Gergen formulated additional classifications, which include the strategic manipulator, the pastiche personality, and the relational self. The strategic manipulator is a person who begins to regard all senses of identity merely as role-playing exercises, and who gradually becomes alienated from his or her social ""self"". The pastiche personality abandons all aspirations toward a true or ""essential"" identity, instead viewing social interactions as opportunities to play out, and hence become, the roles they play. Finally, the relational self is a perspective by which persons abandon all sense of exclusive self, and view all sense of identity in terms of social engagement with others. For Gergen, these strategies follow one another in phases, and they are linked to the increase in popularity of postmodern culture and the rise of telecommunications technology.",What type of person embraces all aspirations towards a true or essential identity?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17687,5a149516a54d420018529279,SQuAD_v2_train_official,Identity_(social_science),20,"Kenneth Gergen formulated additional classifications, which include the strategic manipulator, the pastiche personality, and the relational self. The strategic manipulator is a person who begins to regard all senses of identity merely as role-playing exercises, and who gradually becomes alienated from his or her social ""self"". The pastiche personality abandons all aspirations toward a true or ""essential"" identity, instead viewing social interactions as opportunities to play out, and hence become, the roles they play. Finally, the relational self is a perspective by which persons abandon all sense of exclusive self, and view all sense of identity in terms of social engagement with others. For Gergen, these strategies follow one another in phases, and they are linked to the increase in popularity of postmodern culture and the rise of telecommunications technology.",What perspective embraces individual self and abandoned social engagements?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17688,5a14a3c2a54d4200185292cf,SQuAD_v2_train_official,Identity_(social_science),21,"As a non-directive and flexible analytical tool, the concept of boundaries helps both to map and to define the changeability and mutability that are characteristic of people's experiences of the self in society. While identity is a volatile, flexible and abstract 'thing', its manifestations and the ways in which it is exercised are often open to view. Identity is made evident through the use of markers such as language, dress, behaviour and choice of space, whose effect depends on their recognition by other social beings. Markers help to create the boundaries that define similarities or differences between the marker wearer and the marker perceivers, their effectiveness depends on a shared understanding of their meaning. In a social context, misunderstandings can arise due to a misinterpretation of the significance of specific markers. Equally, an individual can use markers of identity to exert influence on other people without necessarily fulfilling all the criteria that an external observer might typically associate with such an abstract identity.",What concept helps people define boundaries of people's experiences?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17689,5a14a3c2a54d4200185292d0,SQuAD_v2_train_official,Identity_(social_science),21,"As a non-directive and flexible analytical tool, the concept of boundaries helps both to map and to define the changeability and mutability that are characteristic of people's experiences of the self in society. While identity is a volatile, flexible and abstract 'thing', its manifestations and the ways in which it is exercised are often open to view. Identity is made evident through the use of markers such as language, dress, behaviour and choice of space, whose effect depends on their recognition by other social beings. Markers help to create the boundaries that define similarities or differences between the marker wearer and the marker perceivers, their effectiveness depends on a shared understanding of their meaning. In a social context, misunderstandings can arise due to a misinterpretation of the significance of specific markers. Equally, an individual can use markers of identity to exert influence on other people without necessarily fulfilling all the criteria that an external observer might typically associate with such an abstract identity.",What things make identity less evident?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17690,5a14a3c2a54d4200185292d1,SQuAD_v2_train_official,Identity_(social_science),21,"As a non-directive and flexible analytical tool, the concept of boundaries helps both to map and to define the changeability and mutability that are characteristic of people's experiences of the self in society. While identity is a volatile, flexible and abstract 'thing', its manifestations and the ways in which it is exercised are often open to view. Identity is made evident through the use of markers such as language, dress, behaviour and choice of space, whose effect depends on their recognition by other social beings. Markers help to create the boundaries that define similarities or differences between the marker wearer and the marker perceivers, their effectiveness depends on a shared understanding of their meaning. In a social context, misunderstandings can arise due to a misinterpretation of the significance of specific markers. Equally, an individual can use markers of identity to exert influence on other people without necessarily fulfilling all the criteria that an external observer might typically associate with such an abstract identity.",Whose recognition is identity depended on,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17691,5a14a3c2a54d4200185292d2,SQuAD_v2_train_official,Identity_(social_science),21,"As a non-directive and flexible analytical tool, the concept of boundaries helps both to map and to define the changeability and mutability that are characteristic of people's experiences of the self in society. While identity is a volatile, flexible and abstract 'thing', its manifestations and the ways in which it is exercised are often open to view. Identity is made evident through the use of markers such as language, dress, behaviour and choice of space, whose effect depends on their recognition by other social beings. Markers help to create the boundaries that define similarities or differences between the marker wearer and the marker perceivers, their effectiveness depends on a shared understanding of their meaning. In a social context, misunderstandings can arise due to a misinterpretation of the significance of specific markers. Equally, an individual can use markers of identity to exert influence on other people without necessarily fulfilling all the criteria that an external observer might typically associate with such an abstract identity.",What do boundaries help create?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17692,5a14a3c2a54d4200185292d3,SQuAD_v2_train_official,Identity_(social_science),21,"As a non-directive and flexible analytical tool, the concept of boundaries helps both to map and to define the changeability and mutability that are characteristic of people's experiences of the self in society. While identity is a volatile, flexible and abstract 'thing', its manifestations and the ways in which it is exercised are often open to view. Identity is made evident through the use of markers such as language, dress, behaviour and choice of space, whose effect depends on their recognition by other social beings. Markers help to create the boundaries that define similarities or differences between the marker wearer and the marker perceivers, their effectiveness depends on a shared understanding of their meaning. In a social context, misunderstandings can arise due to a misinterpretation of the significance of specific markers. Equally, an individual can use markers of identity to exert influence on other people without necessarily fulfilling all the criteria that an external observer might typically associate with such an abstract identity.",What can cause misinterpretations of the significance of specific markers?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17693,5a360ab6788daf001a5f86c4,SQuAD_v2_train_official,Himachal_Pradesh,1,"The economy of Himachal Pradesh is currently the third-fastest growing economy in India.[citation needed] Himachal Pradesh has been ranked fourth in the list of the highest per capita incomes of Indian states. This has made it one of the wealthiest places in the entire South Asia. Abundance of perennial rivers enables Himachal to sell hydroelectricity to other states such as Delhi, Punjab, and Rajasthan. The economy of the state is highly dependent on three sources: hydroelectric power, tourism, and agriculture.[citation needed]",What is the third fastest growing economy in Delhi?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17694,5a360ab6788daf001a5f86c5,SQuAD_v2_train_official,Himachal_Pradesh,1,"The economy of Himachal Pradesh is currently the third-fastest growing economy in India.[citation needed] Himachal Pradesh has been ranked fourth in the list of the highest per capita incomes of Indian states. This has made it one of the wealthiest places in the entire South Asia. Abundance of perennial rivers enables Himachal to sell hydroelectricity to other states such as Delhi, Punjab, and Rajasthan. The economy of the state is highly dependent on three sources: hydroelectric power, tourism, and agriculture.[citation needed]",What is Rajasthan ranked in the highest per capita of Indian States?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17695,5a360ab6788daf001a5f86c6,SQuAD_v2_train_official,Himachal_Pradesh,1,"The economy of Himachal Pradesh is currently the third-fastest growing economy in India.[citation needed] Himachal Pradesh has been ranked fourth in the list of the highest per capita incomes of Indian states. This has made it one of the wealthiest places in the entire South Asia. Abundance of perennial rivers enables Himachal to sell hydroelectricity to other states such as Delhi, Punjab, and Rajasthan. The economy of the state is highly dependent on three sources: hydroelectric power, tourism, and agriculture.[citation needed]",What dies Punjab sell to other states?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17696,5a360ab6788daf001a5f86c7,SQuAD_v2_train_official,Himachal_Pradesh,1,"The economy of Himachal Pradesh is currently the third-fastest growing economy in India.[citation needed] Himachal Pradesh has been ranked fourth in the list of the highest per capita incomes of Indian states. This has made it one of the wealthiest places in the entire South Asia. Abundance of perennial rivers enables Himachal to sell hydroelectricity to other states such as Delhi, Punjab, and Rajasthan. The economy of the state is highly dependent on three sources: hydroelectric power, tourism, and agriculture.[citation needed]",What are three things that Delhi's economy is dependent on?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17697,5a360ab6788daf001a5f86c8,SQuAD_v2_train_official,Himachal_Pradesh,1,"The economy of Himachal Pradesh is currently the third-fastest growing economy in India.[citation needed] Himachal Pradesh has been ranked fourth in the list of the highest per capita incomes of Indian states. This has made it one of the wealthiest places in the entire South Asia. Abundance of perennial rivers enables Himachal to sell hydroelectricity to other states such as Delhi, Punjab, and Rajasthan. The economy of the state is highly dependent on three sources: hydroelectric power, tourism, and agriculture.[citation needed]",What is the economy like in Rajasthan?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17698,5a3610d6788daf001a5f86ec,SQuAD_v2_train_official,Himachal_Pradesh,2,"After independence, the Chief Commissioner's Province of H.P. came into being on 15 April 1948 as a result of integration of 28 petty princely states (including feudal princes and zaildars) in the promontories of the western Himalaya, known in full as the Simla Hills States and four Punjab southern hill states by issue of the Himachal Pradesh (Administration) Order, 1948 under Sections 3 and 4 of the Extra-Provincial Jurisdiction Act, 1947 (later renamed as the Foreign Jurisdiction Act, 1947 vide A.O. of 1950). The State of Bilaspur was merged in the Himachal Pradesh on 1 April 1954 by the Himachal Pradesh and Bilaspur (New State) Act, 1954. Himachal became a part C state on 26 January 1950 with the implementation of the Constitution of India and the Lt. Governor was appointed. Legislative Assembly was elected in 1952. Himachal Pradesh became a union territory on 1 November 1956. Following area of Punjab State namely Simla, Kangra, Kulu and Lahul and Spiti Districts, Nalagarh tehsil of Ambala District, Lohara, Amb and Una kanungo circles, some area of Santokhgarh kanungo circle and some other specified area of Una tehsil of Hoshiarpur District besides some parts of Dhar Kalan Kanungo circle of Pathankot tehsil of Gurdaspur District; were merged with Himachal Pradesh on 1 November 1966 on enactment of Punjab Reorganisation Act, 1966 by the Parliament. On 18 December 1970, the State of Himachal Pradesh Act was passed by Parliament and the new state came into being on 25 January 1971. Thus Himachal emerged as the 18th state of the Indian Union.",On what date did western Himalaya become a union territory?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-17699,5a3610d6788daf001a5f86ed,SQuAD_v2_train_official,Himachal_Pradesh,2,"After independence, the Chief Commissioner's Province of H.P. came into being on 15 April 1948 as a result of integration of 28 petty princely states (including feudal princes and zaildars) in the promontories of the western Himalaya, known in full as the Simla Hills States and four Punjab southern hill states by issue of the Himachal Pradesh (Administration) Order, 1948 under Sections 3 and 4 of the Extra-Provincial Jurisdiction Act, 1947 (later renamed as the Foreign Jurisdiction Act, 1947 vide A.O. of 1950). The State of Bilaspur was merged in the Himachal Pradesh on 1 April 1954 by the Himachal Pradesh and Bilaspur (New State) Act, 1954. Himachal became a part C state on 26 January 1950 with the implementation of the Constitution of India and the Lt. Governor was appointed. Legislative Assembly was elected in 1952. Himachal Pradesh became a union territory on 1 November 1956. Following area of Punjab State namely Simla, Kangra, Kulu and Lahul and Spiti Districts, Nalagarh tehsil of Ambala District, Lohara, Amb and Una kanungo circles, some area of Santokhgarh kanungo circle and some other specified area of Una tehsil of Hoshiarpur District besides some parts of Dhar Kalan Kanungo circle of Pathankot tehsil of Gurdaspur District; were merged with Himachal Pradesh on 1 November 1966 on enactment of Punjab Reorganisation Act, 1966 by the Parliament. On 18 December 1970, the State of Himachal Pradesh Act was passed by Parliament and the new state came into being on 25 January 1971. Thus Himachal emerged as the 18th state of the Indian Union.",When was the Chief Commissioner's Act passed?,,True,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
